lat,lon,cluster
40.7598,-73.9841,1
40.7409,-73.9957,1
40.7552,-73.9752,1
40.6874,-73.9707,-1
40.6971,-73.9154,-1
40.7438,-74.0063,1
40.7399,-74.0031,1
40.7413,-74.0082,1
40.7065,-74.0094,1
40.7653,-73.9834,1
40.7474,-73.9863,1
40.7714,-73.9643,1
40.6837,-73.9293,-1
40.7749,-73.9154,-1
40.7023,-73.984,1
40.7355,-73.994,1
40.7596,-73.9893,1
40.7653,-73.9914,1
40.7653,-73.9914,1
40.7355,-73.9897,1
40.7206,-73.9622,0
40.7499,-74.0026,1
40.7194,-74.0052,1
40.772,-73.9635,1
40.6791,-73.9626,-1
40.744,-74.0066,1
40.7443,-73.9999,1
40.722,-73.9963,1
40.7587,-73.9736,1
40.7409,-74.0013,1
40.7132,-73.9581,0
40.7284,-73.9943,1
40.767,-73.9834,1
40.7468,-74.0095,1
40.7606,-73.984,1
40.7202,-74.0019,1
40.7397,-74.0062,1
40.7632,-73.9861,1
40.8478,-73.9022,-1
40.6749,-73.8761,-1
40.7608,-73.9903,1
40.7515,-74.0035,1
40.7515,-74.0035,1
40.7621,-73.9738,1
40.7855,-73.9699,1
40.8032,-73.9642,-1
40.7669,-73.9832,1
40.7441,-74.0068,1
40.7568,-73.9889,1
40.7056,-74.0079,1
40.7056,-74.0079,1
40.6816,-74.0038,-1
40.7554,-73.9219,-1
40.7646,-73.9046,-1
40.7568,-73.9986,1
40.75,-74.0025,1
40.7398,-74.0026,1
40.7553,-73.9912,1
40.7171,-74.0045,1
40.7108,-73.9565,0
40.7223,-73.9917,1
40.6473,-73.9746,-1
40.766,-73.9871,1
40.6831,-73.9455,-1
40.7565,-73.972,1
40.7419,-74.0041,1
40.7416,-74.0048,1
40.7411,-74.0075,1
40.7642,-73.974,1
40.7454,-73.9887,1
40.7629,-73.9849,1
40.7406,-74.0052,1
40.7599,-73.9786,1
40.7706,-73.9823,1
40.7498,-74.0027,1
40.7584,-73.989,1
40.7647,-73.9958,1
40.7076,-74.0118,1
40.7076,-74.0118,1
40.7149,-73.9518,0
40.726,-73.9871,1
40.7352,-73.9935,1
40.7514,-73.9935,1
40.7427,-73.9803,1
40.7399,-74.007,1
40.7381,-74.0093,1
40.6823,-73.9771,2
40.7801,-73.9501,1
40.7696,-73.9601,1
40.7414,-74.0061,1
40.7624,-73.9834,1
40.732,-73.9965,1
40.7604,-73.9625,1
40.7615,-73.9904,1
40.7381,-74.0095,1
40.7472,-73.9795,1
40.7527,-73.9888,1
40.744,-74.0068,1
40.7879,-73.9784,1
40.7674,-73.9645,1
40.6878,-73.9153,-1
40.7162,-73.9617,0
40.7413,-74.0062,1
40.7767,-73.9526,1
40.7516,-73.9906,1
40.7599,-73.9823,1
40.7218,-73.992,1
40.7149,-73.9136,-1
40.7444,-73.9984,1
40.7258,-73.9837,1
40.7842,-73.9542,1
40.7248,-74.0078,1
40.7191,-74.0052,1
40.7657,-73.9594,1
40.7608,-73.9902,1
40.7442,-73.9804,1
40.7268,-74.0056,1
40.7249,-74.0078,1
40.6953,-73.9673,0
40.7194,-74.0105,1
40.7076,-73.9487,0
40.7317,-74.0011,1
40.7208,-73.9984,1
40.7593,-73.9099,-1
40.8493,-73.9219,-1
40.8493,-73.9219,-1
40.7114,-73.9595,0
40.7405,-74.0019,1
40.7509,-74.002,1
40.7554,-73.922,-1
40.7441,-73.9856,1
40.7336,-74.0063,1
40.7274,-73.9919,1
40.7635,-73.9635,1
40.7538,-73.9935,1
40.7565,-73.9829,1
40.7642,-73.9728,1
40.6816,-73.9558,-1
40.7602,-73.9735,1
40.7508,-74.0017,1
40.7303,-73.9938,1
40.7597,-73.9858,1
40.7402,-73.9984,1
40.7583,-73.989,1
40.6942,-73.8569,-1
40.7083,-73.9399,0
40.7615,-73.9683,1
40.707,-73.9207,-1
40.7612,-73.969,1
40.7443,-73.9876,1
40.6837,-73.9404,-1
40.7645,-73.9829,1
40.7211,-73.957,0
40.75,-74.0024,1
40.747,-73.9967,1
40.7367,-73.9907,1
40.7028,-74.0131,1
40.6836,-73.9562,-1
40.7409,-74.0075,1
40.7464,-73.9941,1
40.7546,-73.9863,1
40.7341,-74.0039,1
40.7679,-73.9916,1
40.7736,-73.9472,1
40.7272,-74.0581,-1
40.7484,-73.9884,1
40.6473,-73.9746,-1
40.7203,-74.0051,1
40.7256,-74.0032,1
40.7264,-73.9918,1
40.8001,-73.9529,-1
40.7501,-74.0025,1
40.756,-73.987,1
40.6815,-73.9088,-1
40.726,-73.9948,1
40.7425,-74.0042,1
40.7262,-73.9953,1
40.7506,-74.0036,1
40.733,-74.007,1
40.7138,-73.9494,0
40.7602,-73.8982,-1
40.7271,-73.9896,1
40.6912,-73.9213,-1
40.7441,-73.9918,1
40.7419,-74.0055,1
40.7305,-74.0081,1
40.7072,-73.9199,-1
40.7506,-74.0036,1
40.7498,-74.0024,1
40.7407,-74.0068,1
40.7331,-73.9866,1
40.7331,-73.9866,1
40.8018,-73.9647,1
40.7189,-73.9439,0
40.7238,-74.0058,1
40.7446,-73.9969,1
40.7499,-74.0025,1
40.766,-73.9837,1
40.7487,-73.9873,1
40.7684,-73.9896,1
40.7419,-74.0384,-1
40.7501,-74.0023,1
40.7605,-73.9782,1
40.7605,-73.9782,1
40.7505,-73.9854,1
40.7096,-74.0096,1
40.7424,-74.0044,1
40.7619,-73.9054,-1
40.7258,-73.9123,-1
40.7415,-74.0012,1
40.7335,-74.0823,-1
40.7024,-73.9841,1
40.7414,-74.0063,1
40.7487,-73.9886,1
40.716,-74.0089,1
40.7061,-74.0043,1
40.7201,-73.9938,1
40.6864,-73.9595,-1
40.7938,-73.9723,1
40.7411,-74.0079,1
40.7411,-74.0079,1
40.7572,-73.9761,1
40.7465,-73.9859,1
40.7076,-74.0149,1
40.7328,-73.9902,1
40.6633,-73.9914,-1
40.7291,-73.989,1
40.661,-73.957,-1
40.7501,-74.0024,1
40.7013,-73.9778,2
40.7013,-73.9778,2
40.7421,-74.0057,1
40.8015,-73.9536,-1
40.715,-73.9922,1
40.7419,-74.0036,1
40.7236,-73.9795,1
40.7092,-74.0114,1
40.7671,-73.9852,1
40.7745,-73.9498,1
40.6722,-73.9718,-1
40.7202,-73.9616,0
40.6552,-74.0013,-1
40.7515,-74.0016,1
40.6391,-73.9194,-1
40.7627,-73.9688,1
40.7573,-73.9733,1
40.7466,-73.9938,1
40.7028,-74.0145,1
40.7316,-73.9891,1
40.742,-74.0038,1
40.7442,-74.0069,1
40.6467,-73.9139,-1
40.6891,-73.9053,-1
40.7561,-73.9865,1
40.7191,-73.9915,1
40.7209,-73.9993,1
40.632,-74.0199,-1
40.7203,-74.0022,1
40.7492,-73.9903,1
40.6813,-73.8726,-1
40.8514,-73.9331,-1
40.7537,-73.9682,1
40.7217,-73.992,1
40.7213,-73.9923,1
40.723,-73.9987,1
40.7141,-73.9987,1
40.7548,-73.983,1
40.7547,-73.9858,1
40.7609,-73.979,1
40.7301,-73.9977,1
40.6995,-73.9373,0
40.7085,-74.0049,1
40.7324,-74.0017,1
40.752,-74.0047,1
40.7127,-73.9376,0
40.7674,-73.8895,-1
40.7075,-73.945,0
40.7508,-73.9822,1
40.7555,-73.9863,1
40.7237,-73.9509,0
40.6998,-73.9381,0
40.7349,-74.0434,-1
40.7551,-73.9945,1
40.7421,-74.0039,1
40.7504,-73.9871,1
40.7419,-74.0056,1
40.729,-74.0053,1
40.7593,-73.9725,1
40.7506,-74.0036,1
40.7891,-74.0235,-1
40.7376,-73.9914,1
40.7597,-73.971,1
40.684,-73.9813,2
40.7214,-73.9949,1
40.7628,-73.9127,-1
40.7319,-73.8827,-1
40.703,-74.0112,1
40.7391,-73.9829,1
40.7609,-73.9671,1
40.7224,-73.9577,0
40.7397,-74.0041,1
40.7095,-74.011,1
40.7412,-74.008,1
40.7595,-73.9678,1
40.7705,-73.9622,1
40.7334,-74.0063,1
40.6239,-74.0226,-1
40.7661,-73.9873,1
40.7263,-73.9837,1
40.7189,-74.0051,1
40.7189,-74.0051,1
40.75,-74.0025,1
40.7442,-73.9919,1
40.7222,-74.0008,1
40.6748,-73.8956,-1
40.7192,-73.9856,1
40.6236,-73.9378,-1
40.7262,-73.9918,1
40.7238,-74.0108,1
40.6743,-74.0165,-1
40.7804,-74.046,-1
40.7452,-73.9986,1
40.7745,-73.9571,1
40.7436,-74.0068,1
40.7396,-74.0019,1
40.7759,-73.9024,-1
40.761,-73.9728,1
40.7526,-73.9932,1
40.7311,-73.9821,1
40.7164,-73.9507,0
40.7505,-73.9854,1
40.7066,-74.0095,1
40.77,-73.9922,1
40.7186,-73.9891,1
40.7413,-74.0062,1
40.6655,-73.9896,-1
40.7061,-74.0102,1
40.7465,-73.8254,-1
40.767,-73.9826,1
40.7383,-73.9877,1
40.7103,-74.0077,1
40.7286,-73.9965,1
40.7651,-73.9879,1
40.742,-74.0037,1
40.723,-73.989,1
40.7327,-74.009,1
40.7413,-74.0039,1
40.7419,-74.0036,1
40.7474,-73.986,1
40.7363,-73.9772,1
40.7668,-73.9789,1
40.7258,-73.9921,1
40.7251,-73.9957,1
40.7115,-73.964,0
40.7408,-73.9918,1
40.7406,-73.9798,1
40.7256,-73.9945,1
40.7073,-74.0121,1
40.7263,-73.9563,0
40.7176,-73.9995,1
40.7148,-74.0076,1
40.7618,-73.9843,1
40.7299,-73.9972,1
40.7416,-73.9832,1
40.7225,-73.9579,0
40.7465,-74.0034,1
40.6485,-73.962,-1
40.7373,-74.0099,1
40.7102,-73.9634,0
40.6898,-73.9923,2
40.7463,-73.9969,1
40.7241,-74.0001,1
40.7977,-73.9692,1
40.7242,-73.983,1
40.7261,-73.9918,1
40.7218,-73.992,1
40.7407,-73.9875,1
40.7143,-73.9652,0
40.7412,-74.0059,1
40.7406,-73.9982,1
40.7406,-73.9982,1
40.7647,-73.996,1
40.7139,-74.014,1
40.7196,-74.0052,1
40.7626,-73.987,1
40.7429,-73.9986,1
40.7607,-73.9876,1
40.7282,-73.9813,1
40.7186,-73.9836,1
40.7193,-74.002,1
40.7376,-74.0082,1
40.7614,-73.9662,1
40.7105,-73.9476,0
40.8114,-73.9601,-1
40.7641,-73.9759,1
40.7512,-74.0067,1
40.7627,-73.9824,1
40.7499,-74.0027,1
40.7582,-73.9784,1
40.7513,-74.0065,1
40.7438,-74.0063,1
40.7561,-73.9734,1
40.7273,-73.9847,1
40.7081,-74.0073,1
40.7288,-73.9807,1
40.7611,-73.9907,1
40.7169,-74.0107,1
40.7757,-73.9559,1
40.6691,-73.9831,-1
40.7673,-73.9526,1
40.7481,-73.9714,1
40.7556,-73.9769,1
40.7324,-74.0017,1
40.7616,-73.9812,1
40.7419,-74.0036,1
40.6742,-73.9567,-1
40.7319,-74.0034,1
40.7299,-74.0039,1
40.755,-73.9838,1
40.7743,-73.9482,1
40.6749,-73.9528,-1
40.7599,-73.9961,1
40.7191,-73.9585,0
40.7516,-73.9858,1
40.7298,-74.0007,1
40.7024,-73.9867,1
40.7024,-73.9867,1
40.769,-73.9645,1
40.6974,-73.9159,-1
40.7233,-73.9954,1
40.7477,-74.0042,1
40.7508,-74.0018,1
40.7444,-74.0022,1
40.7338,-73.9808,1
40.7386,-73.9998,1
40.7522,-73.9775,1
40.7707,-73.9618,1
40.7334,-73.9955,1
40.6717,-73.9353,-1
40.7333,-74.0047,1
40.6527,-73.9783,-1
40.7602,-73.987,1
40.7388,-73.9889,1
40.6954,-73.9938,2
40.7666,-73.9516,1
40.7395,-74.0016,1
40.7418,-74.0034,1
40.6911,-73.9574,-1
40.7595,-73.9724,1
40.7411,-74.0079,1
40.6991,-73.9152,-1
40.7401,-73.9919,1
40.6742,-73.9486,-1
40.7348,-74.0081,1
40.7419,-74.0038,1
40.7611,-73.982,1
40.7563,-73.9679,1
40.7605,-73.9622,1
40.7619,-73.9835,1
40.7186,-73.9833,1
40.7588,-73.9894,1
40.7562,-73.9415,-1
40.7427,-74.0041,1
40.7383,-73.9737,1
40.7196,-73.9917,1
40.7478,-74.0042,1
40.8418,-74.1127,-1
40.7466,-74.0016,1
40.639,-73.9193,-1
40.7615,-73.9697,1
40.737,-73.9962,1
40.7417,-74.0036,1
40.75,-74.0025,1
40.7902,-73.9657,1
40.7902,-73.9657,1
40.741,-74.0054,1
40.7222,-73.9576,0
40.76,-73.9739,1
40.7375,-73.9811,1
40.8038,-73.9677,1
40.7437,-74.0059,1
40.7023,-73.9896,1
40.7197,-74.0064,1
40.7197,-74.0064,1
40.6814,-74.0044,-1
40.7421,-74.004,1
40.7163,-73.9615,0
40.7502,-74.0024,1
40.8145,-73.8566,-1
40.7982,-74.0663,-1
40.7294,-74.0016,1
40.7344,-73.9902,1
40.7106,-73.9581,0
40.7081,-73.9425,0
40.7197,-73.9948,1
40.658,-74.0016,-1
40.7376,-73.9852,1
40.6859,-73.991,2
40.7416,-73.9988,1
40.7381,-74.0095,1
40.7502,-74.0024,1
40.7396,-74.0021,1
40.7159,-74.011,1
40.7129,-74.0093,1
40.6836,-73.9599,-1
40.7649,-73.9954,1
40.7681,-73.986,1
40.7451,-73.9278,-1
40.7499,-74.0056,1
40.7448,-73.9827,1
40.7732,-73.9807,1
40.7484,-73.9885,1
40.7263,-74.0021,1
40.7586,-73.9852,1
40.7381,-74.0055,1
40.7455,-73.9946,1
40.8002,-73.9548,-1
40.7256,-73.9123,-1
40.7394,-74.0067,1
40.7457,-74.0053,1
40.75,-74.0025,1
40.7113,-73.9476,0
40.7199,-73.9875,1
40.785,-73.9491,1
40.7648,-73.9804,1
40.7419,-74.0054,1
40.7505,-73.9856,1
40.7126,-73.9581,0
40.7782,-73.9605,1
40.7026,-73.9897,1
40.7439,-74.0064,1
40.7665,-73.9941,1
40.7401,-73.9861,1
40.7574,-73.9815,1
40.7684,-73.9847,1
40.7247,-74.0355,-1
40.734,-74.0099,1
40.7193,-73.9542,0
40.7466,-73.9899,1
40.7224,-74.0015,1
40.744,-73.9876,1
40.8275,-73.9458,-1
40.725,-73.9843,1
40.707,-74.0123,1
40.7132,-73.9581,0
40.7202,-73.9981,1
40.7644,-73.9723,1
40.7716,-73.9569,1
40.7502,-74.0024,1
40.6817,-74.0061,-1
40.731,-73.974,1
40.7406,-73.9981,1
40.7418,-74.004,1
40.7617,-73.9862,1
40.7667,-73.9904,1
40.6588,-73.9193,-1
40.7603,-73.9873,1
40.742,-74.0056,1
40.687,-73.9848,2
40.7765,-73.9084,-1
40.7583,-73.9925,1
40.7439,-74.0064,1
40.699,-73.9325,-1
40.7456,-74.0014,1
40.7464,-74.0032,1
40.7442,-73.9763,1
40.7555,-73.9837,1
40.7748,-73.954,1
40.7636,-73.9814,1
40.7149,-73.992,1
40.7412,-73.994,1
40.7034,-74.0143,1
40.7664,-73.9831,1
40.7569,-73.9675,1
40.7505,-73.9863,1
40.725,-73.9781,1
40.7108,-73.9538,0
40.766,-73.9834,1
40.7887,-73.9714,1
40.7887,-73.9714,1
40.7063,-74.0058,1
40.7505,-74.0022,1
40.7398,-74.0026,1
40.7266,-74.0057,1
40.7176,-73.9982,1
40.7107,-73.9673,0
40.6607,-73.9924,-1
40.719,-73.9925,1
40.7335,-74.0064,1
40.7197,-73.9949,1
40.7795,-73.9878,1
40.7681,-73.9885,1
40.7411,-74.0078,1
40.75,-73.9948,1
40.7413,-74.006,1
40.7758,-73.9898,1
40.809,-73.9403,-1
40.7057,-73.8719,-1
40.7022,-74.0128,1
40.72,-74.0055,1
40.6771,-73.9834,2
40.745,-73.9041,-1
40.7411,-73.9865,1
40.7411,-73.9865,1
40.7222,-73.9888,1
40.675,-73.9813,-1
40.7394,-74.0062,1
40.7185,-73.9473,0
40.6395,-73.966,-1
40.7478,-73.9788,1
40.772,-73.9468,1
40.7561,-73.9761,1
40.7083,-73.9554,0
40.7394,-74.0079,1
40.722,-73.9963,1
40.7343,-74.0062,1
40.7693,-73.9535,1
40.739,-74.0009,1
40.7112,-73.9665,0
40.742,-73.9809,1
40.7577,-73.9728,1
40.7618,-73.9748,1
40.6888,-73.954,-1
40.7407,-73.9981,1
40.7706,-73.988,1
40.6893,-73.9371,-1
40.7589,-73.9765,1
40.7724,-73.9487,1
40.7724,-73.9487,1
40.7492,-73.9882,1
40.7662,-73.9916,1
40.764,-73.9825,1
40.7065,-73.9533,0
40.7444,-73.9984,1
