lat,lon,cluster
40.7135,-73.9655,0
40.7647,-73.9717,0
40.7731,-73.8854,1
40.7551,-73.9689,0
40.7409,-73.9877,0
40.769,-73.8626,1
40.7266,-73.999,0
40.7569,-73.9929,0
40.7409,-74.0072,0
40.7328,-73.9976,0
40.7539,-73.982,0
40.7722,-73.9649,0
40.7618,-73.9749,0
40.7517,-73.9925,0
40.7383,-73.9894,0
40.7507,-73.9762,0
40.7151,-74.0427,-1
40.745,-73.9827,0
40.7395,-73.9998,0
40.752,-73.9853,0
40.744,-73.9898,0
40.731,-74.0029,0
40.7563,-73.972,0
40.7608,-73.9703,0
40.7656,-73.9646,0
40.7574,-73.9716,0
40.7535,-73.973,0
40.7612,-73.9724,0
40.7386,-73.9845,0
40.7174,-74.006,0
40.7174,-74.006,0
40.705,-74.0078,0
40.7689,-73.982,0
40.7597,-73.9717,0
40.7372,-73.9793,0
40.7773,-73.9591,0
40.74,-74.0059,0
40.7557,-73.9819,0
40.7762,-73.9579,0
40.7632,-73.9717,0
40.7255,-74.0004,0
40.7617,-73.975,0
40.7459,-73.9842,0
40.773,-73.8858,1
40.7455,-73.9796,0
40.7466,-73.9303,-1
40.7617,-73.9749,0
40.7467,-73.9795,0
40.7731,-73.8857,1
40.7243,-74.0014,0
40.7731,-73.8855,1
40.7447,-73.9889,0
40.7329,-73.9924,0
40.7678,-73.981,0
40.7548,-73.9779,0
40.6643,-73.9773,-1
40.7551,-73.9837,0
40.771,-73.8659,1
40.7621,-73.9817,0
40.7288,-74.007,0
40.7447,-73.9914,0
40.779,-73.9581,0
40.7578,-73.9849,0
40.7579,-73.9755,0
40.7714,-73.9483,0
40.7649,-73.9789,0
40.7797,-73.9838,0
40.7281,-74.0073,0
40.7773,-73.9595,0
40.7318,-73.9935,0
40.7704,-73.9603,0
40.7741,-73.8727,1
40.746,-73.9819,0
40.7217,-74.0002,0
40.7266,-73.9993,0
40.735,-73.9943,0
40.7201,-73.9999,0
40.7176,-74.0138,0
40.7597,-73.9805,0
40.7245,-74.0019,0
40.7178,-74.0042,0
40.7592,-73.9791,0
40.742,-74.0038,0
40.742,-74.0038,0
40.7622,-73.9788,0
40.7413,-73.985,0
40.7381,-74.002,0
40.7381,-74.002,0
40.7541,-73.9828,0
40.7565,-73.9786,0
40.7475,-73.9864,0
40.7246,-73.992,0
40.7635,-73.9799,0
40.7467,-73.9906,0
40.7607,-73.9714,0
40.7337,-73.9978,0
40.7769,-73.9615,0
40.719,-74.0052,0
40.7486,-74.0021,0
40.7521,-73.9861,0
40.7343,-74.0027,0
40.7624,-73.9719,0
40.7615,-73.9751,0
40.7156,-74.0147,0
40.7823,-73.9559,0
40.7466,-73.9802,0
40.7318,-73.9934,0
40.7557,-73.9731,0
40.7773,-73.9635,0
40.7574,-73.9717,0
40.7548,-73.9898,0
40.7528,-73.997,0
40.7484,-73.9393,-1
40.7258,-74.0007,0
40.7584,-73.9789,0
40.7538,-73.9994,0
40.7651,-73.9691,0
40.745,-73.9888,0
40.7687,-73.8629,1
40.753,-73.9854,0
40.7399,-73.9986,0
40.7698,-73.981,0
40.7411,-73.9897,0
40.7247,-74.0354,-1
40.7247,-74.0354,-1
40.7246,-74.0354,-1
40.7246,-74.0354,-1
40.6802,-73.9998,-1
40.759,-73.9803,0
40.7169,-74.0082,0
40.7485,-73.9804,0
40.7496,-73.9796,0
40.752,-73.9857,0
40.7452,-73.977,0
40.771,-73.9831,0
