lat,lon,cluster
40.7182,-74.0029,Pas de clusters satisfaisants trouvés
40.7649,-73.9766,Pas de clusters satisfaisants trouvés
40.7326,-74.0081,Pas de clusters satisfaisants trouvés
40.6859,-73.9725,Pas de clusters satisfaisants trouvés
40.7367,-74.01,Pas de clusters satisfaisants trouvés
40.698,-73.9304,Pas de clusters satisfaisants trouvés
40.72,-74.005,Pas de clusters satisfaisants trouvés
40.7059,-74.0162,Pas de clusters satisfaisants trouvés
40.7059,-74.0162,Pas de clusters satisfaisants trouvés
40.7556,-73.9835,Pas de clusters satisfaisants trouvés
40.7427,-73.9921,Pas de clusters satisfaisants trouvés
40.7119,-74.0075,Pas de clusters satisfaisants trouvés
40.7028,-73.9907,Pas de clusters satisfaisants trouvés
40.7423,-73.9991,Pas de clusters satisfaisants trouvés
40.7703,-73.966,Pas de clusters satisfaisants trouvés
40.7419,-73.9894,Pas de clusters satisfaisants trouvés
40.7551,-73.993,Pas de clusters satisfaisants trouvés
40.7592,-73.9745,Pas de clusters satisfaisants trouvés
40.7678,-73.9914,Pas de clusters satisfaisants trouvés
40.7658,-73.9807,Pas de clusters satisfaisants trouvés
40.776,-73.9613,Pas de clusters satisfaisants trouvés
40.7544,-73.9832,Pas de clusters satisfaisants trouvés
40.7544,-73.9832,Pas de clusters satisfaisants trouvés
40.7501,-73.9912,Pas de clusters satisfaisants trouvés
40.7418,-73.9971,Pas de clusters satisfaisants trouvés
40.7594,-73.9871,Pas de clusters satisfaisants trouvés
40.7551,-73.971,Pas de clusters satisfaisants trouvés
40.8042,-73.9643,Pas de clusters satisfaisants trouvés
40.7333,-73.9897,Pas de clusters satisfaisants trouvés
40.771,-73.866,Pas de clusters satisfaisants trouvés
40.7595,-73.9839,Pas de clusters satisfaisants trouvés
40.7523,-73.9695,Pas de clusters satisfaisants trouvés
40.718,-74.0148,Pas de clusters satisfaisants trouvés
40.7607,-73.9794,Pas de clusters satisfaisants trouvés
40.7279,-74.0072,Pas de clusters satisfaisants trouvés
40.7261,-73.993,Pas de clusters satisfaisants trouvés
40.7135,-73.9877,Pas de clusters satisfaisants trouvés
40.7604,-73.9702,Pas de clusters satisfaisants trouvés
40.7305,-73.9907,Pas de clusters satisfaisants trouvés
40.7771,-73.9892,Pas de clusters satisfaisants trouvés
40.7635,-73.9778,Pas de clusters satisfaisants trouvés
40.746,-73.9881,Pas de clusters satisfaisants trouvés
40.719,-74.0022,Pas de clusters satisfaisants trouvés
40.7765,-73.9543,Pas de clusters satisfaisants trouvés
40.7492,-73.974,Pas de clusters satisfaisants trouvés
40.7301,-74.0084,Pas de clusters satisfaisants trouvés
