lat,lon,cluster
40.7716,-73.9831,0
40.7336,-73.993,0
40.7167,-74.0038,0
40.7253,-73.9923,0
40.7253,-73.9923,0
40.7615,-73.981,0
40.723,-74.008,0
40.7339,-73.9994,0
40.7743,-73.8726,1
40.7718,-73.983,0
40.7436,-73.9925,0
40.7315,-74.0049,0
40.7604,-73.9151,-1
40.7316,-74.005,0
40.7742,-73.983,0
40.7484,-73.9866,0
40.7459,-73.9828,0
40.7524,-73.9812,0
40.7683,-73.9853,0
40.7403,-74.0279,-1
40.7834,-73.9789,0
40.7576,-73.9712,0
40.7194,-74.0086,0
40.7457,-73.9914,0
40.7134,-73.9493,2
40.7257,-73.9844,0
40.7397,-73.9924,0
40.7405,-74.0057,0
40.7405,-74.0057,0
40.7381,-73.9908,0
40.7293,-73.9921,0
40.7568,-73.9689,0
40.7381,-74.0069,0
40.7503,-73.9759,0
40.7185,-74.0059,0
40.7761,-73.9875,0
40.7628,-73.9777,0
40.7281,-74.0053,0
40.7594,-73.9725,0
40.7606,-73.971,0
40.7711,-73.9835,0
40.727,-73.9896,0
40.7636,-73.9873,0
40.7592,-73.9725,0
40.7686,-73.9816,0
40.7395,-74.0078,0
40.7313,-73.9994,0
40.7519,-73.9709,0
40.7338,-73.9868,0
40.7654,-73.9641,0
40.7292,-73.9873,0
40.7521,-73.9756,0
40.7614,-73.9737,0
40.7232,-74.0033,0
40.7094,-74.0112,0
40.7566,-74.0016,0
40.7144,-74.015,0
40.8357,-73.8929,-1
40.759,-73.971,0
40.7395,-73.9984,0
40.7328,-74.0099,0
40.719,-73.9915,0
40.659,-73.9563,-1
40.7313,-73.9919,0
40.7225,-73.9861,0
40.7343,-73.9936,0
40.7381,-73.9888,0
40.7707,-73.8656,1
40.7577,-73.9714,0
40.7357,-73.998,0
40.7684,-73.8625,1
40.718,-73.9905,0
40.7549,-73.9878,0
40.763,-73.9719,0
40.7437,-73.983,0
40.7437,-73.983,0
40.7424,-73.9974,0
40.7339,-74.0053,0
40.7339,-74.0053,0
40.7585,-73.9905,0
40.7569,-73.974,0
40.7627,-73.9656,0
40.7342,-74.0013,0
40.7247,-73.9988,0
40.7351,-73.9892,0
40.755,-73.9846,0
40.7435,-73.9837,0
40.7149,-74.0163,0
40.7258,-74.004,0
40.7698,-73.9839,0
40.7538,-73.9662,0
40.7892,-73.9703,0
40.7656,-73.9627,0
40.7341,-73.9803,0
40.7656,-73.9136,-1
40.6895,-73.9707,3
40.7455,-74.0047,0
40.7396,-73.9827,0
40.7554,-73.9829,0
40.7191,-74.0051,0
40.7741,-73.8726,1
